case_id,municipality,case_hybrid_score,case_hybrid_raw
6410512,BPIC15_3,0.84,0.8329091466408436
6411044,BPIC15_3,0.836,0.8291512756524982
6411604,BPIC15_3,0.835,0.8288791700289732
6411753,BPIC15_4,0.817,0.8115252371019741
6412211,BPIC15_3,0.859,0.8509466388562313
6412623,BPIC15_4,0.81,0.8047323577412026
6416011,BPIC15_4,0.907,0.8971354800627982
6422222,BPIC15_4,0.926,0.9149109990842146
6434262,BPIC15_5,0.422,0.4364852684801486
6434761,BPIC15_1,0.841,0.8343368142798706
6435157,BPIC15_3,0.845,0.8375838792853707
6435559,BPIC15_1,0.835,0.8286864588603219
6437086,BPIC15_1,0.412,0.42730320819693035
6438258,BPIC15_5,0.802,0.7969640494859803
6439475,BPIC15_5,0.802,0.7969659538695619
6440131,BPIC15_3,0.439,0.45304139551452777
6440880,BPIC15_3,0.85,0.8424924895023093
6444167,BPIC15_4,0.389,0.4050570838168139
6445046,BPIC15_1,0.915,0.90420751146037
6445741,BPIC15_4,0.813,0.8073387033104192
6446198,BPIC15_4,0.817,0.8118320966345676
6448670,BPIC15_1,0.913,0.9022340103237008
6453659,BPIC15_1,0.421,0.4355459158918638
6456015,BPIC15_4,0.389,0.4053897525578154
6460118,BPIC15_5,0.805,0.7996504090335974
6461132,BPIC15_4,0.808,0.8030819488965942
6468291,BPIC15_5,0.789,0.7849037495938677
6475754,BPIC15_5,0.329,0.3488991461184914
6477211,BPIC15_5,0.811,0.8059425583820697
6478170,BPIC15_4,0.816,0.8108089054124167
6478309,BPIC15_5,0.831,0.8249360701215416
6483638,BPIC15_1,0.426,0.44084506636480897
6484565,BPIC15_5,0.797,0.7920584668003062
6486979,BPIC15_1,0.84,0.8335478925715203
6495523,BPIC15_5,0.878,0.8693934603944979
6504151,BPIC15_1,0.807,0.8021576179561959
6504462,BPIC15_5,0.887,0.8776512897881242
6505790,BPIC15_5,0.793,0.7890062815238272
6506752,BPIC15_3,0.424,0.4387101862749937
6512825,BPIC15_3,0.92,0.9092240910994339
6513350,BPIC15_3,0.396,0.4118499945085292
6514120,BPIC15_3,0.861,0.8528808490357027
6518890,BPIC15_1,0.434,0.4484270503849285
6523976,BPIC15_3,0.834,0.827175721763016
6526752,BPIC15_1,0.836,0.8298921988160497
6526798,BPIC15_4,0.799,0.793883719634917
6533864,BPIC15_3,0.855,0.8476042718610357
6542307,BPIC15_4,0.819,0.8133584135426979
6544083,BPIC15_1,0.843,0.8359260208653977
6544948,BPIC15_1,0.425,0.4396742350461813
6545658,BPIC15_1,0.816,0.8106931680326221
6549723,BPIC15_3,0.94,0.9281494932141393
6553313,BPIC15_4,0.434,0.4477109578641171
6555437,BPIC15_5,0.817,0.8117100145686329
6555449,BPIC15_5,0.82,0.8141909442435511
6561614,BPIC15_5,0.463,0.47539742853719386
6575095,BPIC15_1,0.404,0.41946066681498817
6576270,BPIC15_4,0.819,0.8131479263395722
6591710,BPIC15_4,0.795,0.7907672072717189
6604482,BPIC15_5,0.793,0.7885823194861262
6614469,BPIC15_4,0.785,0.781130175208208
6620384,BPIC15_3,0.849,0.8420026836146444
6621700,BPIC15_1,0.411,0.4267095741412711
6623149,BPIC15_5,0.862,0.853653911286191
6624085,BPIC15_5,0.83,0.8234177376393589
6624128,BPIC15_5,0.402,0.4179465622013341
6629617,BPIC15_3,0.42,0.4348613738074378
6630162,BPIC15_3,0.43,0.44384389529977064
6631131,BPIC15_3,0.912,0.9016288848804426
6631719,BPIC15_3,0.444,0.45739975114068365
6632320,BPIC15_3,0.544,0.5519788938056693
6633422,BPIC15_3,0.5,0.5108497742926109
6634941,BPIC15_3,0.831,0.8251685340452748
6635497,BPIC15_3,0.839,0.8320238575764611
6638726,BPIC15_5,0.823,0.8168077811003246
6641717,BPIC15_1,0.822,0.8157894165161205
6644461,BPIC15_5,0.86,0.8520122458736293
6645450,BPIC15_5,0.412,0.4270740838158046
6645709,BPIC15_3,0.421,0.4355733157617917
6651018,BPIC15_3,0.425,0.43945690342267657
6652606,BPIC15_4,0.4,0.41564190161685965
6654208,BPIC15_4,0.444,0.45782935542379466
6656204,BPIC15_1,0.498,0.5085174792712601
6663166,BPIC15_5,0.829,0.8230224891003314
6663932,BPIC15_1,0.42,0.43451079213889693
6664925,BPIC15_5,0.413,0.4283155210136474
6665050,BPIC15_4,0.822,0.8162856094172526
6666424,BPIC15_3,0.842,0.8351495302186535
6667690,BPIC15_5,0.795,0.790100849432244
6670499,BPIC15_3,0.457,0.46991038875156615
6672625,BPIC15_1,0.816,0.8104795188937617
6673380,BPIC15_5,0.475,0.48670975516342063
6676044,BPIC15_3,0.438,0.45214209393475285
6676682,BPIC15_4,0.818,0.812135875600789
6683743,BPIC15_1,0.819,0.8134532356724365
6693692,BPIC15_3,0.846,0.838500537829045
6697061,BPIC15_4,0.797,0.7926716399365897
6702750,BPIC15_3,0.434,0.4477821096551507
6708703,BPIC15_4,0.804,0.7990856954740052
6710389,BPIC15_3,0.544,0.5521989343407725
6715123,BPIC15_4,0.794,0.7895341404048181
6719320,BPIC15_4,0.401,0.41655835825812876
6720199,BPIC15_1,0.821,0.8156482302358338
6722054,BPIC15_5,0.833,0.8261984113216916
6729578,BPIC15_1,0.824,0.8181996899770094
6730196,BPIC15_5,0.47,0.48178051350373385
6732304,BPIC15_3,0.859,0.8515241556368496
6738268,BPIC15_3,0.855,0.8473494646522656
6741690,BPIC15_4,0.812,0.8070877939430221
6745404,BPIC15_4,0.806,0.8008613769853219
6748778,BPIC15_4,0.392,0.4079927742671871
6751105,BPIC15_4,0.819,0.8133760377322329
6752952,BPIC15_3,0.829,0.8230515119991684
6756283,BPIC15_5,0.423,0.4372718377847908
6759614,BPIC15_5,0.482,0.49397659240914404
6759705,BPIC15_3,0.386,0.4027760108391818
6759926,BPIC15_4,0.409,0.42443606510315335
6760476,BPIC15_4,0.406,0.42151643414624135
6761217,BPIC15_3,0.433,0.44721056665259856
6761985,BPIC15_4,0.437,0.45047536157410834
6762418,BPIC15_4,0.433,0.4471094966449882
6767533,BPIC15_4,0.403,0.41880283883694425
6768144,BPIC15_4,0.404,0.41932311645774883
6768644,BPIC15_4,0.401,0.41719398078257536
6770161,BPIC15_3,0.43,0.44428900225791823
6770876,BPIC15_3,0.857,0.8491488131691147
6774731,BPIC15_4,0.806,0.8013888167010799
6775278,BPIC15_4,0.836,0.8291533349260557
6775458,BPIC15_5,0.824,0.8178404998609395
6781730,BPIC15_3,0.854,0.8465356710081832
6782495,BPIC15_5,0.463,0.4751126407166576
6783894,BPIC15_3,0.853,0.8459783580881507
6786244,BPIC15_3,0.42,0.43518809256588786
6790238,BPIC15_3,0.848,0.8410770106059094
6790759,BPIC15_3,0.851,0.8433222544032236
6792629,BPIC15_4,0.817,0.8117452973236186
6793252,BPIC15_5,0.389,0.40575353835485084
6795627,BPIC15_4,0.878,0.8693649432878395
6798637,BPIC15_5,0.474,0.48587320521589256
6801267,BPIC15_1,0.406,0.4216442725670177
6812488,BPIC15_5,0.466,0.47832189849334117
6813470,BPIC15_3,0.917,0.9063475526470113
6814989,BPIC15_5,0.787,0.7833115859510844
6818206,BPIC15_3,0.857,0.8490226276944837
6822389,BPIC15_4,0.795,0.7902588822264658
6822944,BPIC15_3,0.853,0.8453269134928274
6826291,BPIC15_4,0.879,0.8697673716306514
6828065,BPIC15_3,0.429,0.44336643389808644
6828302,BPIC15_4,0.795,0.7908035304245489
6828980,BPIC15_3,0.471,0.48275326612953345
6841299,BPIC15_5,0.795,0.7902440521401488
6850100,BPIC15_3,0.525,0.5340556491620629
6850848,BPIC15_3,0.853,0.845574733050568
6853138,BPIC15_5,0.389,0.40566669924880994
6853358,BPIC15_1,0.427,0.4412327539063597
6856355,BPIC15_1,0.83,0.8241583294710842
6858704,BPIC15_4,0.787,0.782798153166209
6859906,BPIC15_3,0.837,0.8306986725239706
6860513,BPIC15_3,0.431,0.44485461314128516
6862950,BPIC15_4,0.402,0.4173210622616793
6873525,BPIC15_4,0.81,0.8049647842260601
6883196,BPIC15_3,0.412,0.42697304581388523
6888481,BPIC15_1,0.817,0.8114605319447442
6891174,BPIC15_5,0.502,0.512962732233177
6892758,BPIC15_4,0.833,0.8266087396673832
6892880,BPIC15_3,0.843,0.8356691613144599
6895043,BPIC15_4,0.808,0.8024383096569477
6896155,BPIC15_4,0.455,0.46825865279327517
6897881,BPIC15_5,0.862,0.854127764518227
6901580,BPIC15_5,0.876,0.8671358471459805
6903760,BPIC15_4,0.793,0.7889239121762383
6903817,BPIC15_3,0.443,0.45692419809972745
6904647,BPIC15_5,0.873,0.8647946310516466
6904736,BPIC15_3,0.844,0.8369193358432007
6905732,BPIC15_5,0.803,0.7979358419224908
6906765,BPIC15_1,0.837,0.8307793962786009
6909804,BPIC15_3,0.85,0.8431113362523839
6910405,BPIC15_3,0.468,0.48064917920333294
6916062,BPIC15_3,0.854,0.846652717686124
6916791,BPIC15_3,0.43,0.4440053532099826
6922255,BPIC15_3,0.409,0.42455300851543315
6924460,BPIC15_3,0.832,0.8257495575112002
6932459,BPIC15_4,0.479,0.491227558004238
6935038,BPIC15_1,0.834,0.8278897805158777
6937987,BPIC15_4,0.896,0.8864754577568766
6939350,BPIC15_5,0.855,0.8470253927766245
6940627,BPIC15_5,0.823,0.8171131283573803
6943119,BPIC15_1,0.475,0.48678131294544263
6944630,BPIC15_4,0.802,0.7974204051844609
6948824,BPIC15_4,0.858,0.8505531244148078
6951370,BPIC15_3,0.859,0.8513808618383558
6956092,BPIC15_5,0.787,0.7825057824666773
6958203,BPIC15_4,0.398,0.41420697788285066
6961179,BPIC15_3,0.84,0.8328015432522551
6961786,BPIC15_5,0.87,0.8620790492488276
6975382,BPIC15_1,0.817,0.8117932066176632
6976989,BPIC15_4,0.417,0.4322646398864022
6978178,BPIC15_1,0.834,0.8275838581897236
6987008,BPIC15_1,0.821,0.815032404182925
6987403,BPIC15_5,0.862,0.8544251763457589
6988362,BPIC15_1,0.825,0.8194415704987963
6990307,BPIC15_4,0.416,0.43131906456634317
6994492,BPIC15_4,0.419,0.43395359076225093
6997227,BPIC15_3,0.513,0.5230217561663855
6997929,BPIC15_3,0.852,0.8446307052420419
7002848,BPIC15_3,0.851,0.8440854818166076
7004349,BPIC15_3,0.516,0.526316914970312
7005690,BPIC15_3,0.825,0.8192510569455147
7006971,BPIC15_5,0.409,0.4248105219069283
7012106,BPIC15_1,0.836,0.8295236410203733
7021161,BPIC15_5,0.9,0.8903098859965635
7023395,BPIC15_5,0.39,0.4064710259052256
7025596,BPIC15_1,0.362,0.3800713923096867
7030315,BPIC15_3,0.372,0.38888370907393166
7030739,BPIC15_1,0.82,0.8138946319784233
7033274,BPIC15_3,0.469,0.48091867601684446
7033573,BPIC15_1,0.448,0.4614702093552228
7034980,BPIC15_1,0.41,0.42539198737350703
7035892,BPIC15_1,0.901,0.8906514357864032
7039903,BPIC15_5,0.784,0.7805036757165782
7041205,BPIC15_5,0.786,0.7816714198654271
7041552,BPIC15_3,0.472,0.4836768629572909
7044141,BPIC15_5,0.449,0.4620947144377068
7045138,BPIC15_4,0.801,0.7962561230180113
7046558,BPIC15_3,0.844,0.8366978308248535
7049922,BPIC15_3,0.468,0.48037240968734585
7051218,BPIC15_5,0.799,0.7944342491716627
7052980,BPIC15_5,0.828,0.8223051912427287
7057408,BPIC15_3,0.469,0.4814375876246529
7057482,BPIC15_4,0.402,0.41762896817404416
7062577,BPIC15_3,0.923,0.9116131303033214
7063268,BPIC15_3,0.855,0.8477028762026699
7066675,BPIC15_5,0.425,0.4397822589612403
7072212,BPIC15_3,0.847,0.8396533301514961
7073744,BPIC15_1,0.423,0.4374200412138842
7075309,BPIC15_1,0.41,0.4250360345583129
7076310,BPIC15_1,0.844,0.8367937775155107
7077944,BPIC15_1,0.442,0.4559305794164389
7079504,BPIC15_1,0.405,0.42071265975615474
7083071,BPIC15_3,0.833,0.8262749189524561
7083712,BPIC15_3,0.92,0.9094295633380969
7085925,BPIC15_1,0.848,0.8404604701718114
7097531,BPIC15_3,0.831,0.8249974822660109
7097591,BPIC15_1,0.42,0.43513249164455364
7099142,BPIC15_1,0.836,0.8293069401555291
7101494,BPIC15_1,0.421,0.43528421956828595
7101985,BPIC15_4,0.815,0.8094656520023754
7103197,BPIC15_1,0.867,0.858580804703223
7104240,BPIC15_5,0.887,0.8779744261605689
7112866,BPIC15_3,0.435,0.4488727221684335
7113691,BPIC15_3,0.841,0.8337855309286684
7114250,BPIC15_3,0.433,0.446908790095405
7117458,BPIC15_3,0.834,0.8279619531894115
7118291,BPIC15_4,0.856,0.8487437424460941
7120872,BPIC15_1,0.832,0.8255094219207825
7123859,BPIC15_5,0.886,0.8771662689985544
7126056,BPIC15_5,0.942,0.9295819771167345
7135238,BPIC15_3,0.506,0.5167804494863597
7139204,BPIC15_1,0.44,0.45362091041297975
7145059,BPIC15_1,0.83,0.8234397886258629
7146854,BPIC15_3,0.431,0.44483892358681715
7149896,BPIC15_4,0.383,0.39922146583662094
7151547,BPIC15_4,0.405,0.4209390566153811
7152123,BPIC15_4,0.877,0.8682455989700272
7152812,BPIC15_4,0.416,0.430784774841434
7152871,BPIC15_4,0.818,0.8127971682641623
7156047,BPIC15_4,0.816,0.8107089812852607
7156788,BPIC15_4,0.406,0.42118971221959456
7159731,BPIC15_1,0.827,0.8210739327110044
7161159,BPIC15_4,0.829,0.8226577332217674
7163603,BPIC15_1,0.829,0.8224824697989411
7165269,BPIC15_1,0.424,0.4382046696552629
7166656,BPIC15_1,0.85,0.8426438886075628
7169062,BPIC15_1,0.406,0.4211418504306601
7169907,BPIC15_4,0.472,0.4843490813696441
7171453,BPIC15_4,0.792,0.78790732538252
7177218,BPIC15_4,0.392,0.4082346167084567
7177829,BPIC15_4,0.808,0.8026008199854345
7177944,BPIC15_5,0.789,0.7848965466347781
7182297,BPIC15_4,0.829,0.8226115001166882
7182301,BPIC15_4,0.392,0.4080190391149224
7189765,BPIC15_4,0.824,0.8181899184256716
7200281,BPIC15_3,0.921,0.9096651932770505
7208889,BPIC15_4,0.833,0.8261852160857915
7212255,BPIC15_3,0.837,0.8299696353085834
7217330,BPIC15_3,0.852,0.8449707051826524
7222486,BPIC15_5,0.467,0.4794661749564485
7222559,BPIC15_4,0.408,0.42383546545487266
7223031,BPIC15_3,0.857,0.8494728640925899
7234984,BPIC15_4,0.849,0.8414125645302761
7236751,BPIC15_3,0.57,0.5769184678051211
7243858,BPIC15_3,0.836,0.829684365743466
7244758,BPIC15_3,0.839,0.832188970018322
7249728,BPIC15_3,0.836,0.829718934152813
7250385,BPIC15_3,0.445,0.4581836787541253
7250959,BPIC15_3,0.833,0.8269978828254382
7258497,BPIC15_1,0.816,0.810889836308309
7261262,BPIC15_1,0.861,0.8533182462233441
7262529,BPIC15_3,0.433,0.44758761856385026
7263125,BPIC15_3,0.504,0.5141308725029146
7269805,BPIC15_3,0.82,0.8143002502564437
7270465,BPIC15_5,0.836,0.8292694759485741
7270608,BPIC15_3,0.847,0.8395002803662857
7271152,BPIC15_3,0.918,0.9074263665188057
7276577,BPIC15_4,0.811,0.8056907919456869
7283037,BPIC15_1,0.847,0.8398345714884665
7285563,BPIC15_3,0.419,0.4336515241180586
7291868,BPIC15_3,0.411,0.4257931106709079
7292724,BPIC15_3,0.848,0.8407590604017221
7299747,BPIC15_4,0.499,0.5093776826282137
7305087,BPIC15_4,0.416,0.43072749192932497
7305278,BPIC15_4,0.815,0.809173749047275
7306621,BPIC15_5,0.883,0.8740908711460937
7309993,BPIC15_4,0.813,0.8075107158623394
7313352,BPIC15_3,0.399,0.41473901029926263
7316661,BPIC15_3,0.924,0.9125523187705796
7317996,BPIC15_3,0.433,0.4474494746279337
7339566,BPIC15_3,0.858,0.85025977363182
7344398,BPIC15_3,0.427,0.44189580756511304
7345348,BPIC15_4,0.87,0.8614418616956574
7345974,BPIC15_4,0.801,0.7966976499356067
7347920,BPIC15_5,0.87,0.862139416939813
7349398,BPIC15_5,0.42,0.4344664122745209
7355348,BPIC15_4,0.398,0.41359331219252865
7357941,BPIC15_1,0.536,0.5451013996246514
7359228,BPIC15_1,0.827,0.8204376825713572
7360083,BPIC15_3,0.428,0.44222658019491684
7362250,BPIC15_3,0.85,0.8423387531188377
7363757,BPIC15_4,0.393,0.40944633760540383
7366017,BPIC15_3,0.843,0.8356487373050183
7366993,BPIC15_4,0.804,0.7989627155813729
7372828,BPIC15_3,0.828,0.8213906064635099
7373433,BPIC15_3,0.847,0.840151328786941
7382003,BPIC15_4,0.415,0.4301950524955576
7383085,BPIC15_4,0.807,0.8016275137709422
7383719,BPIC15_3,0.426,0.4406785079595896
7395467,BPIC15_3,0.833,0.8264885294023672
7401299,BPIC15_1,0.409,0.42392052990234735
7404276,BPIC15_1,0.836,0.8298660792718027
7405556,BPIC15_1,0.831,0.825099644365586
7415162,BPIC15_3,0.845,0.8379832419031782
7418345,BPIC15_3,0.436,0.4496929808117142
7418934,BPIC15_3,0.843,0.8363608647022173
7425450,BPIC15_4,0.807,0.8015119798417666
7426936,BPIC15_3,0.845,0.8384182403130325
7435943,BPIC15_4,0.829,0.8226569369652477
7436297,BPIC15_1,0.432,0.446510667329942
7436412,BPIC15_4,0.807,0.8019252795459552
7437388,BPIC15_1,0.851,0.8433377125930821
7437937,BPIC15_3,0.419,0.43426650338361183
7441732,BPIC15_5,0.838,0.8311910525422584
7441734,BPIC15_1,0.834,0.8275489700182573
7442730,BPIC15_1,0.825,0.8185798178037887
7445786,BPIC15_3,0.838,0.8312091917197081
7447534,BPIC15_3,0.428,0.4425496861608606
7448195,BPIC15_3,0.428,0.4422093093154044
7449093,BPIC15_3,0.428,0.4428051058979284
7451372,BPIC15_3,0.854,0.8463942579047999
7453531,BPIC15_3,0.837,0.8303822867484212
7459695,BPIC15_3,0.542,0.5502103993629546
7460248,BPIC15_3,0.44,0.45340271598873766
7465504,BPIC15_3,0.849,0.8422511475778616
7470605,BPIC15_1,0.396,0.4117836489485529
7474526,BPIC15_4,0.808,0.8032227980196306
7474797,BPIC15_3,0.428,0.441909219937784
7475842,BPIC15_3,0.923,0.9120791596128823
7483585,BPIC15_1,0.834,0.827391196334726
7485572,BPIC15_1,0.433,0.4473039480781288
7485924,BPIC15_1,0.434,0.4484364328641253
7487950,BPIC15_5,0.897,0.8872799533487062
7488069,BPIC15_1,0.836,0.8293225626864285
7490340,BPIC15_1,0.825,0.819192089458193
7491579,BPIC15_1,0.832,0.8260541877167378
7495749,BPIC15_4,0.805,0.7995650358545535
7508773,BPIC15_4,0.807,0.8016659385731285
7516329,BPIC15_4,0.393,0.40888182596696704
7517546,BPIC15_4,0.388,0.40461505190818137
7517672,BPIC15_5,0.888,0.8792277459091714
7520248,BPIC15_1,0.855,0.8477552571191995
7527227,BPIC15_4,0.807,0.8018707451210991
7528095,BPIC15_4,0.392,0.40817959626279043
7528732,BPIC15_4,0.392,0.408696236683788
7529388,BPIC15_4,0.393,0.4087234875912554
7530092,BPIC15_4,0.392,0.4085780548325732
7533372,BPIC15_4,0.803,0.7982535592413167
7543345,BPIC15_4,0.842,0.8348967095288103
7565293,BPIC15_5,0.393,0.40941653307908354
7571970,BPIC15_4,0.808,0.8031141324149962
7577592,BPIC15_3,0.431,0.44524644635825755
7585867,BPIC15_3,0.823,0.8171869754119413
7588864,BPIC15_1,0.858,0.8504309704912385
7591124,BPIC15_3,0.853,0.846003923578234
7604497,BPIC15_4,0.804,0.7990259702541963
7606832,BPIC15_3,0.436,0.44972898631201835
7607376,BPIC15_3,0.404,0.4194775777568393
7611331,BPIC15_4,0.823,0.817518961027399
7611464,BPIC15_1,0.852,0.8447371807927135
7617428,BPIC15_3,0.844,0.8372797203947394
7618711,BPIC15_3,0.923,0.9115809680166154
7619425,BPIC15_3,0.4,0.4162063349700664
7620130,BPIC15_3,0.837,0.8302051372255471
7626352,BPIC15_4,0.827,0.8206676031248038
7628524,BPIC15_4,0.853,0.8456018978577884
7629076,BPIC15_4,0.823,0.81727724905784
7635406,BPIC15_3,0.851,0.843839085531541
7636966,BPIC15_3,0.851,0.8434206712827783
7638162,BPIC15_3,0.858,0.8498456693021174
7639227,BPIC15_4,0.828,0.8220851433105997
7642469,BPIC15_1,0.44,0.45413780356946576
7647130,BPIC15_3,0.852,0.8443589886718185
7647899,BPIC15_3,0.839,0.8324773250010236
7648208,BPIC15_4,0.799,0.7940417330256637
7651225,BPIC15_5,0.835,0.8285700714224288
7653693,BPIC15_1,0.865,0.8569600274355302
7657344,BPIC15_5,0.827,0.8205036298746569
7657908,BPIC15_4,0.48,0.49202922631966495
7661455,BPIC15_4,0.893,0.8838952363238449
7668765,BPIC15_4,0.399,0.4143948690232131
7674460,BPIC15_1,0.432,0.4463527905079282
7675260,BPIC15_3,0.848,0.8411200411321493
7677088,BPIC15_4,0.398,0.41413559393700344
7677837,BPIC15_1,0.853,0.8454382539457138
7678216,BPIC15_4,0.406,0.4213546523298288
7679577,BPIC15_4,0.422,0.43684302195290226
7686662,BPIC15_2,0.433,0.4472812981257062
7692082,BPIC15_2,0.847,0.8401375896441118
7695782,BPIC15_5,0.94,0.9284568178841686
7697704,BPIC15_3,0.434,0.4484209978175805
7698530,BPIC15_4,0.822,0.8159694479711093
7698954,BPIC15_3,0.842,0.8349108378106089
7701768,BPIC15_4,0.877,0.8686208082716682
7702574,BPIC15_3,0.422,0.43647986343064066
7707473,BPIC15_2,0.417,0.43180248840812874
7707857,BPIC15_4,0.834,0.8275231538010117
7711445,BPIC15_1,0.834,0.8273079401232245
7711523,BPIC15_3,0.855,0.8476137563437951
7712092,BPIC15_1,0.832,0.8256756077608548
7713560,BPIC15_1,0.427,0.44171660784820976
7722807,BPIC15_4,0.83,0.8237909257237416
7728802,BPIC15_5,0.867,0.8589771753451836
7730247,BPIC15_3,0.859,0.8513123933148359
7733647,BPIC15_4,0.789,0.785219283068557
7734317,BPIC15_1,0.42,0.4343998311419029
7734846,BPIC15_4,0.406,0.4211557235035605
7735884,BPIC15_2,0.843,0.8356853818839237
7738258,BPIC15_3,0.816,0.8103449317270847
7739099,BPIC15_3,0.86,0.8525513571421259
7740268,BPIC15_3,0.846,0.8389179427381257
7740813,BPIC15_3,0.86,0.8526048509982539
7741397,BPIC15_2,0.861,0.8530846812772868
7750271,BPIC15_3,0.434,0.4482660278834248
7754935,BPIC15_1,0.921,0.9102636937452598
7761751,BPIC15_3,0.853,0.8455715885140543
7762378,BPIC15_3,0.959,0.9462807869856948
7762666,BPIC15_1,0.852,0.8441718258987682
7763434,BPIC15_3,0.385,0.4013751575388197
7765826,BPIC15_4,0.858,0.8505578167534529
7766599,BPIC15_4,0.412,0.4274689205067186
7767140,BPIC15_3,0.434,0.4482517781377293
7773880,BPIC15_3,0.856,0.8485761944363586
7778644,BPIC15_4,0.84,0.8329570768834546
7779162,BPIC15_4,0.838,0.8314878968901106
7780645,BPIC15_4,0.81,0.8044133100593591
7787749,BPIC15_4,0.818,0.8124778520255991
7793626,BPIC15_4,0.816,0.8104456864994236
7795212,BPIC15_5,0.871,0.862855847989598
7795927,BPIC15_3,0.422,0.43663876197299034
7797048,BPIC15_5,0.889,0.8793190570491435
7798506,BPIC15_4,0.391,0.4069773960156738
7804021,BPIC15_3,0.847,0.8403314273415837
7804828,BPIC15_3,0.851,0.8437103536616494
7805378,BPIC15_3,0.423,0.4375523973839399
7816003,BPIC15_4,0.837,0.8303210919482642
7817460,BPIC15_1,0.832,0.8258755588673932
7818684,BPIC15_3,0.439,0.4525482991439751
7820961,BPIC15_4,0.812,0.8065230118345448
7821973,BPIC15_4,0.817,0.8111872736742236
7822904,BPIC15_5,0.806,0.8014343327620841
7830863,BPIC15_1,0.848,0.8406158997296171
7835395,BPIC15_3,0.86,0.8523367639362713
7836105,BPIC15_1,0.398,0.413912802859092
7842386,BPIC15_1,0.824,0.8183392178686884
7848540,BPIC15_3,0.439,0.45248277842957546
7851869,BPIC15_3,0.857,0.8495512553675187
7852421,BPIC15_3,0.849,0.8414359044035079
7855627,BPIC15_4,0.414,0.4290330053642133
7856458,BPIC15_3,0.84,0.8335690480077603
7857916,BPIC15_1,0.83,0.824031820497701
7858043,BPIC15_3,0.438,0.45168692232229485
7859212,BPIC15_1,0.406,0.4212324727487323
7859551,BPIC15_3,0.856,0.8487804282937023
7860765,BPIC15_3,0.852,0.844302894243124
7862062,BPIC15_5,0.838,0.8309877906701784
7865763,BPIC15_1,0.83,0.8234937991362979
7868319,BPIC15_1,0.505,0.515090297445514
7872455,BPIC15_3,0.854,0.8462763667316264
7875598,BPIC15_1,0.827,0.8204893378641789
7880079,BPIC15_4,0.412,0.4268489917236475
7883809,BPIC15_1,0.855,0.8473901193217251
7888932,BPIC15_5,0.812,0.8070560467537495
7893781,BPIC15_3,0.848,0.8404173926721428
7895949,BPIC15_4,0.494,0.5047691688664224
7897311,BPIC15_4,0.403,0.4186305594279252
7918493,BPIC15_4,0.829,0.8230050140625523
7925491,BPIC15_4,0.887,0.8776542524775093
7926105,BPIC15_4,0.394,0.4099517629661115
7931482,BPIC15_3,0.441,0.4543841854055139
7932405,BPIC15_3,0.854,0.8468192942217001
7936199,BPIC15_3,0.843,0.8362049895475238
7937991,BPIC15_4,0.395,0.41103358476679835
7946707,BPIC15_1,0.83,0.823651043421176
7948966,BPIC15_1,0.44,0.45347904217377
7954530,BPIC15_1,0.854,0.8461933362716972
7955961,BPIC15_3,0.855,0.8476457015999788
7960584,BPIC15_3,0.858,0.8500786043146166
7963590,BPIC15_4,0.836,0.8290641298124105
7973997,BPIC15_3,0.829,0.8230410894464911
7981629,BPIC15_4,0.395,0.4110016643112152
7986787,BPIC15_3,0.833,0.8263885188358372
7988095,BPIC15_4,0.802,0.7970339549802317
7988901,BPIC15_1,0.857,0.84983841259938
7991899,BPIC15_5,0.806,0.8012898439992819
7994120,BPIC15_1,0.851,0.8433784805421323
7998724,BPIC15_4,0.803,0.7977612826587966
8001523,BPIC15_3,0.853,0.8457719098914802
8002847,BPIC15_3,0.854,0.8466077076547682
8010570,BPIC15_3,0.854,0.8469557120468888
8020544,BPIC15_3,0.835,0.8287427692588867
8027191,BPIC15_4,0.403,0.4186190993107288
8028373,BPIC15_4,0.819,0.8137087015640246
8028791,BPIC15_5,0.847,0.8396928550386303
8030430,BPIC15_5,0.811,0.8059053248197452
8031863,BPIC15_3,0.841,0.8346316253363106
8032021,BPIC15_1,0.422,0.43645137480612584
8032377,BPIC15_3,0.829,0.8231505819946381
8032380,BPIC15_5,0.834,0.8273893453004614
8032512,BPIC15_4,0.812,0.8064770966324912
8034559,BPIC15_5,0.402,0.41734470908652066
8038520,BPIC15_5,0.81,0.804526517931667
8048024,BPIC15_3,0.85,0.842418462181008
8048622,BPIC15_3,0.849,0.8415519070668602
8049861,BPIC15_3,0.429,0.44320719666034225
8071502,BPIC15_5,0.817,0.8115991202240659
8072132,BPIC15_4,0.807,0.8021269609942119
8072426,BPIC15_5,0.433,0.44739642029623033
8073092,BPIC15_4,0.83,0.8235916761137119
8073908,BPIC15_5,0.898,0.8887298216337947
8074221,BPIC15_4,0.835,0.8288347423074841
8075465,BPIC15_5,0.435,0.4494804283520596
8076853,BPIC15_4,0.798,0.7935960767264599
8079309,BPIC15_4,0.405,0.42097901408928584
8081306,BPIC15_4,0.802,0.7973562509738155
8081926,BPIC15_4,0.91,0.8997337524822419
8091138,BPIC15_1,0.445,0.45814864752943946
8096985,BPIC15_3,0.888,0.8785610167147696
8100224,BPIC15_3,0.44,0.45370220557254426
8101742,BPIC15_3,0.425,0.4396781650802816
8101824,BPIC15_3,0.824,0.8177517287524659
8105485,BPIC15_1,0.456,0.4687708181063379
8109754,BPIC15_5,0.811,0.8055798732189342
